,time,variable,value,name,iteration
0,0.0,sensor-RaplKey (PackageID 0),0.0,pcap60,0
1,1002389.0,sensor-RaplKey (PackageID 0),18.095962000000327,pcap60,0
2,2001055.5,sensor-RaplKey (PackageID 0),18.591870999999628,pcap60,0
3,3000448.25,sensor-RaplKey (PackageID 0),18.40217500000017,pcap60,0
4,4001305.5,sensor-RaplKey (PackageID 0),18.470350000000508,pcap60,0
5,5000462.75,sensor-RaplKey (PackageID 0),18.38972399999966,pcap60,0
6,6001110.5,sensor-RaplKey (PackageID 0),18.28089799999998,pcap60,0
7,7000578.0,sensor-RaplKey (PackageID 0),17.883743000000322,pcap60,0
8,8002082.5,sensor-RaplKey (PackageID 0),18.04603599999973,pcap60,0
9,9001256.25,sensor-RaplKey (PackageID 0),17.678603999999723,pcap60,0
10,10000525.25,sensor-RaplKey (PackageID 0),17.592179000000215,pcap60,0
11,11000342.25,sensor-RaplKey (PackageID 0),17.406938000000082,pcap60,0
12,12000532.0,sensor-RaplKey (PackageID 0),17.9120640000001,pcap60,0
13,13000961.75,sensor-RaplKey (PackageID 0),18.108718000000408,pcap60,0
14,14000666.25,sensor-RaplKey (PackageID 0),16.989152999999533,pcap60,0
15,15002309.75,sensor-RaplKey (PackageID 0),16.905413000000408,pcap60,0
16,16000398.25,sensor-RaplKey (PackageID 0),17.602860999999393,pcap60,0
17,17000834.75,sensor-RaplKey (PackageID 0),16.155598000000282,pcap60,0
18,18000660.25,sensor-RaplKey (PackageID 0),17.361039999999775,pcap60,0
19,19002024.75,sensor-RaplKey (PackageID 0),17.733353000000534,pcap60,0
20,20000506.5,sensor-RaplKey (PackageID 0),16.690324999999575,pcap60,0
0,3386896.75,sensor-Downstream,4927264949.0,pcap60,0
1,4384641.75,sensor-Downstream,4619954608.0,pcap60,0
2,5385033.25,sensor-Downstream,4735176419.0,pcap60,0
3,6399412.25,sensor-Downstream,4834533559.0,pcap60,0
4,7399815.25,sensor-Downstream,4717036184.0,pcap60,0
5,8399700.25,sensor-Downstream,4881927521.0,pcap60,0
6,9400609.0,sensor-Downstream,4728968362.0,pcap60,0
7,10400469.5,sensor-Downstream,3406619859.0,pcap60,0
8,11402262.0,sensor-Downstream,3644594192.0,pcap60,0
9,12400174.0,sensor-Downstream,3586676020.0,pcap60,0
10,13403609.25,sensor-Downstream,3596467503.0,pcap60,0
11,14397738.25,sensor-Downstream,3635076527.0,pcap60,0
12,15402896.5,sensor-Downstream,3558959044.0,pcap60,0
13,16401584.5,sensor-Downstream,3313363134.0,pcap60,0
14,17399764.75,sensor-Downstream,3630697066.0,pcap60,0
15,18410336.5,sensor-Downstream,3641863511.0,pcap60,0
16,19410209.75,sensor-Downstream,3578172329.0,pcap60,0
17,20269970.75,sensor-Downstream,3763831738.0,pcap60,0
0,0.0,sensor-RaplKey (PackageID 0),0.0,pcap75,0
1,1000174.0,sensor-RaplKey (PackageID 0),15.853718999999728,pcap75,0
2,2001461.0,sensor-RaplKey (PackageID 0),17.875930999999582,pcap75,0
3,3001358.0,sensor-RaplKey (PackageID 0),17.653519000000415,pcap75,0
4,4001090.75,sensor-RaplKey (PackageID 0),17.596574000000146,pcap75,0
5,5000305.0,sensor-RaplKey (PackageID 0),18.043899000000238,pcap75,0
6,6000121.5,sensor-RaplKey (PackageID 0),16.74751599999945,pcap75,0
7,7000128.0,sensor-RaplKey (PackageID 0),17.769424000000072,pcap75,0
8,7999499.75,sensor-RaplKey (PackageID 0),17.471268999999666,pcap75,0
9,8999676.0,sensor-RaplKey (PackageID 0),17.419389000000592,pcap75,0
10,10001452.5,sensor-RaplKey (PackageID 0),19.745616000000155,pcap75,0
11,11000047.25,sensor-RaplKey (PackageID 0),17.885451999999532,pcap75,0
12,11999967.5,sensor-RaplKey (PackageID 0),17.66145400000005,pcap75,0
13,12999959.0,sensor-RaplKey (PackageID 0),17.079789999999775,pcap75,0
14,14000244.0,sensor-RaplKey (PackageID 0),17.084796000000097,pcap75,0
15,15000552.0,sensor-RaplKey (PackageID 0),17.44966199999999,pcap75,0
16,15999543.75,sensor-RaplKey (PackageID 0),17.249590000000353,pcap75,0
17,17007211.5,sensor-RaplKey (PackageID 0),17.526748999999654,pcap75,0
18,17999727.0,sensor-RaplKey (PackageID 0),16.745684999999867,pcap75,0
19,19000510.25,sensor-RaplKey (PackageID 0),16.901628999999957,pcap75,0
20,19999899.0,sensor-RaplKey (PackageID 0),17.455582999999933,pcap75,0
21,20999604.5,sensor-RaplKey (PackageID 0),16.48738400000002,pcap75,0
0,3714539.25,sensor-Downstream,3611796035.0,pcap75,0
1,4710536.25,sensor-Downstream,3597723065.0,pcap75,0
2,5714280.5,sensor-Downstream,3593786948.0,pcap75,0
3,6713482.75,sensor-Downstream,3328187571.0,pcap75,0
4,7730399.25,sensor-Downstream,3428225572.0,pcap75,0
5,8715034.25,sensor-Downstream,3622947381.0,pcap75,0
6,9713279.25,sensor-Downstream,3498154058.0,pcap75,0
7,10716100.0,sensor-Downstream,4299083412.0,pcap75,0
8,11710530.75,sensor-Downstream,4258649090.0,pcap75,0
9,12713584.5,sensor-Downstream,4436359345.0,pcap75,0
10,13713313.0,sensor-Downstream,4571587512.0,pcap75,0
11,14714473.25,sensor-Downstream,4902100545.0,pcap75,0
12,15714644.25,sensor-Downstream,4909776155.0,pcap75,0
13,16716954.0,sensor-Downstream,4403829002.0,pcap75,0
14,17712075.25,sensor-Downstream,4039339497.0,pcap75,0
15,18714754.25,sensor-Downstream,4063259012.0,pcap75,0
16,19715133.75,sensor-Downstream,4428738365.0,pcap75,0
17,20714529.25,sensor-Downstream,4410257212.0,pcap75,0
18,21113078.0,sensor-Downstream,4935087301.0,pcap75,0
0,0.0,sensor-RaplKey (PackageID 0),0.0,pcap100,0
1,999897.5,sensor-RaplKey (PackageID 0),11.92214899999999,pcap100,0
2,1999732.5,sensor-RaplKey (PackageID 0),18.263442000000396,pcap100,0
3,2999899.25,sensor-RaplKey (PackageID 0),17.880569999999352,pcap100,0
4,3999635.75,sensor-RaplKey (PackageID 0),17.66182000000026,pcap100,0
5,5000068.0,sensor-RaplKey (PackageID 0),17.603165000000445,pcap100,0
6,5999804.75,sensor-RaplKey (PackageID 0),17.599930999999742,pcap100,0
7,7000018.5,sensor-RaplKey (PackageID 0),17.743789999999535,pcap100,0
8,7999727.25,sensor-RaplKey (PackageID 0),17.34120299999995,pcap100,0
9,8999557.0,sensor-RaplKey (PackageID 0),17.13746800000081,pcap100,0
10,9999711.75,sensor-RaplKey (PackageID 0),19.90925099999913,pcap100,0
11,10999939.0,sensor-RaplKey (PackageID 0),17.715531000000738,pcap100,0
12,11999641.0,sensor-RaplKey (PackageID 0),20.124703999999838,pcap100,0
13,13001154.25,sensor-RaplKey (PackageID 0),17.88227899999947,pcap100,0
14,14001053.0,sensor-RaplKey (PackageID 0),16.781817000000046,pcap100,0
15,14999794.25,sensor-RaplKey (PackageID 0),17.074602000000596,pcap100,0
16,16000201.5,sensor-RaplKey (PackageID 0),17.076921999999286,pcap100,0
17,16999335.0,sensor-RaplKey (PackageID 0),16.952532000000247,pcap100,0
18,17999688.5,sensor-RaplKey (PackageID 0),16.916949000000386,pcap100,0
0,3969088.25,sensor-Downstream,4737529755.0,pcap100,0
1,4969413.25,sensor-Downstream,5066195051.0,pcap100,0
2,5968655.0,sensor-Downstream,4698068481.0,pcap100,0
3,6969494.25,sensor-Downstream,4763737749.0,pcap100,0
4,7969058.75,sensor-Downstream,3875808816.0,pcap100,0
5,8971004.75,sensor-Downstream,3666673924.0,pcap100,0
6,9969600.25,sensor-Downstream,4265719956.0,pcap100,0
7,10973673.75,sensor-Downstream,4787942902.0,pcap100,0
8,11971195.5,sensor-Downstream,3761665582.0,pcap100,0
9,12970625.0,sensor-Downstream,4514019490.0,pcap100,0
10,13970597.75,sensor-Downstream,4884523056.0,pcap100,0
11,14969440.5,sensor-Downstream,4701469764.0,pcap100,0
12,15971787.75,sensor-Downstream,4907819018.0,pcap100,0
13,16972916.25,sensor-Downstream,5048816101.0,pcap100,0
14,17972280.75,sensor-Downstream,4564560598.0,pcap100,0
15,18757719.0,sensor-Downstream,4774151743.0,pcap100,0
0,0.0,sensor-RaplKey (PackageID 0),0.0,pcap110,0
1,1000201.75,sensor-RaplKey (PackageID 0),15.798909000000094,pcap110,0
2,2000344.5,sensor-RaplKey (PackageID 0),17.606950000000325,pcap110,0
3,2999862.0,sensor-RaplKey (PackageID 0),17.06666799999948,pcap110,0
4,3999270.75,sensor-RaplKey (PackageID 0),17.524796000000606,pcap110,0
5,4999141.0,sensor-RaplKey (PackageID 0),16.679583999999522,pcap110,0
6,5999468.25,sensor-RaplKey (PackageID 0),16.40205799999967,pcap110,0
7,6999697.25,sensor-RaplKey (PackageID 0),17.555374999999913,pcap110,0
8,7999613.75,sensor-RaplKey (PackageID 0),17.132402000001093,pcap110,0
9,8999484.75,sensor-RaplKey (PackageID 0),19.236644999999044,pcap110,0
10,9999312.0,sensor-RaplKey (PackageID 0),16.765338000001066,pcap110,0
11,10999337.25,sensor-RaplKey (PackageID 0),19.644358999999895,pcap110,0
12,11999065.75,sensor-RaplKey (PackageID 0),16.451434999999037,pcap110,0
13,13000233.25,sensor-RaplKey (PackageID 0),16.749101999999766,pcap110,0
14,13999709.25,sensor-RaplKey (PackageID 0),16.47237000000132,pcap110,0
15,14999764.0,sensor-RaplKey (PackageID 0),16.79903000000013,pcap110,0
16,15999770.0,sensor-RaplKey (PackageID 0),16.270221999999194,pcap110,0
17,16999829.5,sensor-RaplKey (PackageID 0),16.49147400000038,pcap110,0
18,18000678.0,sensor-RaplKey (PackageID 0),17.21504300000015,pcap110,0
19,18999605.75,sensor-RaplKey (PackageID 0),17.051104000000123,pcap110,0
20,20003140.75,sensor-RaplKey (PackageID 0),17.175615000000107,pcap110,0
21,20999185.25,sensor-RaplKey (PackageID 0),17.15718299999935,pcap110,0
0,3653137.25,sensor-Downstream,4303882262.0,pcap110,0
1,4652721.25,sensor-Downstream,4221363992.0,pcap110,0
2,5652785.5,sensor-Downstream,4169673840.0,pcap110,0
3,6653032.0,sensor-Downstream,3671519859.0,pcap110,0
4,7653159.75,sensor-Downstream,3540135098.0,pcap110,0
5,8654196.5,sensor-Downstream,3602880071.0,pcap110,0
6,9656532.25,sensor-Downstream,3401113664.0,pcap110,0
7,10662063.0,sensor-Downstream,3629460515.0,pcap110,0
8,11654505.25,sensor-Downstream,3647621071.0,pcap110,0
9,12655180.5,sensor-Downstream,3823568071.0,pcap110,0
10,13656223.0,sensor-Downstream,3627624371.0,pcap110,0
11,14655701.75,sensor-Downstream,3767950368.0,pcap110,0
12,15654710.25,sensor-Downstream,3792333022.0,pcap110,0
13,16656292.25,sensor-Downstream,3584886560.0,pcap110,0
14,17655469.0,sensor-Downstream,3775392477.0,pcap110,0
15,18656166.25,sensor-Downstream,3802787511.0,pcap110,0
16,19658593.75,sensor-Downstream,3639957188.0,pcap110,0
17,20656006.5,sensor-Downstream,4319738085.0,pcap110,0
18,21653158.75,sensor-Downstream,4479494613.0,pcap110,0
19,21896873.25,sensor-Downstream,5537340716.0,pcap110,0
0,0.0,sensor-RaplKey (PackageID 0),0.0,pcap120,0
1,999895.5,sensor-RaplKey (PackageID 0),13.039883999999802,pcap120,0
2,2000279.25,sensor-RaplKey (PackageID 0),17.155595000000176,pcap120,0
3,3000454.0,sensor-RaplKey (PackageID 0),17.03456399999959,pcap120,0
4,4005043.75,sensor-RaplKey (PackageID 0),18.191297999999733,pcap120,0
5,5000230.75,sensor-RaplKey (PackageID 0),15.976339000000735,pcap120,0
6,6000322.5,sensor-RaplKey (PackageID 0),18.062391999999818,pcap120,0
7,7001222.5,sensor-RaplKey (PackageID 0),18.424818999999843,pcap120,0
8,8000086.0,sensor-RaplKey (PackageID 0),16.776812999998583,pcap120,0
9,8999358.0,sensor-RaplKey (PackageID 0),18.417128000000957,pcap120,0
10,10000296.0,sensor-RaplKey (PackageID 0),17.51765499999965,pcap120,0
11,11000271.25,sensor-RaplKey (PackageID 0),16.549274000000878,pcap120,0
12,12000059.75,sensor-RaplKey (PackageID 0),16.48366100000021,pcap120,0
13,13001334.75,sensor-RaplKey (PackageID 0),16.560138999999253,pcap120,0
14,14000204.25,sensor-RaplKey (PackageID 0),17.030962000000727,pcap120,0
15,15000252.25,sensor-RaplKey (PackageID 0),17.49891799999932,pcap120,0
16,16014086.75,sensor-RaplKey (PackageID 0),16.46101699999963,pcap120,0
17,17000050.5,sensor-RaplKey (PackageID 0),16.09828600000037,pcap120,0
18,17999590.0,sensor-RaplKey (PackageID 0),19.912059000000227,pcap120,0
19,19000201.5,sensor-RaplKey (PackageID 0),16.669756999999663,pcap120,0
20,20001371.75,sensor-RaplKey (PackageID 0),16.20448700000088,pcap120,0
21,21000255.25,sensor-RaplKey (PackageID 0),16.615924999998242,pcap120,0
22,21999850.75,sensor-RaplKey (PackageID 0),17.57985000000008,pcap120,0
0,4168907.5,sensor-Downstream,3803788865.0,pcap120,0
1,5162863.75,sensor-Downstream,3835482562.0,pcap120,0
2,6166609.5,sensor-Downstream,3790516565.0,pcap120,0
3,7167475.75,sensor-Downstream,3854246392.0,pcap120,0
4,8167389.75,sensor-Downstream,3821442989.0,pcap120,0
5,9168153.0,sensor-Downstream,3878986832.0,pcap120,0
6,10168974.5,sensor-Downstream,3873797782.0,pcap120,0
7,11168829.25,sensor-Downstream,4020243351.0,pcap120,0
8,12168589.0,sensor-Downstream,3883092802.0,pcap120,0
9,13169435.5,sensor-Downstream,3805418227.0,pcap120,0
10,14168022.75,sensor-Downstream,4000440783.0,pcap120,0
11,15167834.25,sensor-Downstream,3969300947.0,pcap120,0
12,16171286.25,sensor-Downstream,3932509983.0,pcap120,0
13,17191154.75,sensor-Downstream,3783987589.0,pcap120,0
14,18182869.0,sensor-Downstream,3775740424.0,pcap120,0
15,19184319.25,sensor-Downstream,3742125989.0,pcap120,0
16,20186586.75,sensor-Downstream,3552243390.0,pcap120,0
17,21185251.0,sensor-Downstream,3665474663.0,pcap120,0
18,22206132.0,sensor-Downstream,3758543363.0,pcap120,0
19,22719292.25,sensor-Downstream,4371713542.0,pcap120,0
0,0.0,sensor-RaplKey (PackageID 0),0.0,pcap150,0
1,1000288.0,sensor-RaplKey (PackageID 0),15.63820399999895,pcap150,0
2,1999874.5,sensor-RaplKey (PackageID 0),17.77693200000067,pcap150,0
3,3000193.5,sensor-RaplKey (PackageID 0),18.05146799999966,pcap150,0
4,3999752.25,sensor-RaplKey (PackageID 0),19.805490999999165,pcap150,0
5,5000269.75,sensor-RaplKey (PackageID 0),19.307263000000603,pcap150,0
6,5999507.25,sensor-RaplKey (PackageID 0),17.46449399999983,pcap150,0
7,6999537.75,sensor-RaplKey (PackageID 0),18.873241999999664,pcap150,0
8,8000930.0,sensor-RaplKey (PackageID 0),17.685014000000592,pcap150,0
9,9000322.0,sensor-RaplKey (PackageID 0),16.627520000000004,pcap150,0
10,9999627.75,sensor-RaplKey (PackageID 0),16.676715999999942,pcap150,0
11,10999083.0,sensor-RaplKey (PackageID 0),16.97987599999942,pcap150,0
12,11999364.75,sensor-RaplKey (PackageID 0),19.91932100000122,pcap150,0
13,12999687.75,sensor-RaplKey (PackageID 0),15.952656999999817,pcap150,0
14,13999953.0,sensor-RaplKey (PackageID 0),17.944228999998813,pcap150,0
15,15001327.75,sensor-RaplKey (PackageID 0),17.231889000000592,pcap150,0
16,16000177.25,sensor-RaplKey (PackageID 0),16.85225200000059,pcap150,0
17,17000223.0,sensor-RaplKey (PackageID 0),16.99287700000059,pcap150,0
18,18003602.25,sensor-RaplKey (PackageID 0),16.031574999999066,pcap150,0
19,19015275.25,sensor-RaplKey (PackageID 0),15.546712999999727,pcap150,0
20,19999761.25,sensor-RaplKey (PackageID 0),15.478414999999586,pcap150,0
21,21000423.0,sensor-RaplKey (PackageID 0),15.379965000000084,pcap150,0
22,21999309.5,sensor-RaplKey (PackageID 0),15.147789000000557,pcap150,0
0,3662655.5,sensor-Downstream,3649919296.0,pcap150,0
1,4661249.25,sensor-Downstream,3695736984.0,pcap150,0
2,5660581.75,sensor-Downstream,3889055104.0,pcap150,0
3,6666289.5,sensor-Downstream,3890368048.0,pcap150,0
4,7659829.75,sensor-Downstream,3867649374.0,pcap150,0
5,8676115.25,sensor-Downstream,3775190584.0,pcap150,0
6,9664388.25,sensor-Downstream,3802443509.0,pcap150,0
7,10663953.5,sensor-Downstream,3833028076.0,pcap150,0
8,11665187.0,sensor-Downstream,3868706319.0,pcap150,0
9,12662843.5,sensor-Downstream,3747723480.0,pcap150,0
10,13667147.0,sensor-Downstream,3687545247.0,pcap150,0
11,14663046.0,sensor-Downstream,3859099364.0,pcap150,0
12,15670284.0,sensor-Downstream,3840310117.0,pcap150,0
13,16670196.0,sensor-Downstream,4020184519.0,pcap150,0
14,17674700.25,sensor-Downstream,3723633272.0,pcap150,0
15,18674322.75,sensor-Downstream,3701901553.0,pcap150,0
16,19674573.75,sensor-Downstream,3706002314.0,pcap150,0
17,20674099.25,sensor-Downstream,3776024177.0,pcap150,0
18,21673550.0,sensor-Downstream,3870366212.0,pcap150,0
19,22398096.75,sensor-Downstream,4370284668.0,pcap150,0
0,0.0,sensor-RaplKey (PackageID 0),0.0,pcap180,0
1,1000243.75,sensor-RaplKey (PackageID 0),12.735196999999971,pcap180,0
2,2001178.25,sensor-RaplKey (PackageID 0),16.040791999999783,pcap180,0
3,3000336.5,sensor-RaplKey (PackageID 0),15.739826999999423,pcap180,0
4,4001525.25,sensor-RaplKey (PackageID 0),16.137838000000556,pcap180,0
5,5000407.5,sensor-RaplKey (PackageID 0),18.412672000000384,pcap180,0
6,6000817.75,sensor-RaplKey (PackageID 0),15.099082999999155,pcap180,0
7,6999935.5,sensor-RaplKey (PackageID 0),18.33998000000065,pcap180,0
8,7999861.5,sensor-RaplKey (PackageID 0),16.356219999999666,pcap180,0
9,8999834.25,sensor-RaplKey (PackageID 0),17.80354299999999,pcap180,0
10,9999638.0,sensor-RaplKey (PackageID 0),16.116170000001148,pcap180,0
11,11002057.75,sensor-RaplKey (PackageID 0),17.967360999999073,pcap180,0
12,11999883.25,sensor-RaplKey (PackageID 0),16.863665000000765,pcap180,0
13,12999654.75,sensor-RaplKey (PackageID 0),16.47377400000005,pcap180,0
14,14000935.75,sensor-RaplKey (PackageID 0),18.520948999999746,pcap180,0
15,15000200.5,sensor-RaplKey (PackageID 0),18.19990399999915,pcap180,0
16,16002041.25,sensor-RaplKey (PackageID 0),17.289629000000787,pcap180,0
17,16999810.5,sensor-RaplKey (PackageID 0),16.358539999999266,pcap180,0
18,18003104.25,sensor-RaplKey (PackageID 0),16.244221000000834,pcap180,0
19,19000121.75,sensor-RaplKey (PackageID 0),16.762713000000076,pcap180,0
20,19999884.5,sensor-RaplKey (PackageID 0),16.791094999998677,pcap180,0
21,21000196.0,sensor-RaplKey (PackageID 0),16.829241000001275,pcap180,0
22,22002891.5,sensor-RaplKey (PackageID 0),17.04988400000002,pcap180,0
23,23001418.5,sensor-RaplKey (PackageID 0),16.631365999999616,pcap180,0
24,23999977.75,sensor-RaplKey (PackageID 0),16.987444000000323,pcap180,0
0,3978501.25,sensor-Downstream,3765122323.0,pcap180,0
1,4979362.25,sensor-Downstream,3707131259.0,pcap180,0
2,5978896.0,sensor-Downstream,3640009035.0,pcap180,0
3,6980456.75,sensor-Downstream,3654037179.0,pcap180,0
4,7979758.25,sensor-Downstream,3639824549.0,pcap180,0
5,8980296.25,sensor-Downstream,3661840454.0,pcap180,0
6,9980329.0,sensor-Downstream,3655622320.0,pcap180,0
7,10978920.5,sensor-Downstream,3532073786.0,pcap180,0
8,11981431.75,sensor-Downstream,3761055027.0,pcap180,0
9,12981091.5,sensor-Downstream,3959667977.0,pcap180,0
10,13984169.5,sensor-Downstream,3172810803.0,pcap180,0
11,14987630.25,sensor-Downstream,3101677184.0,pcap180,0
12,15981116.25,sensor-Downstream,3219913182.0,pcap180,0
13,16986438.0,sensor-Downstream,3204879190.0,pcap180,0
14,17990204.25,sensor-Downstream,3281097172.0,pcap180,0
15,18985517.0,sensor-Downstream,3217116165.0,pcap180,0
16,19984057.75,sensor-Downstream,3370700282.0,pcap180,0
17,20982791.0,sensor-Downstream,3448054589.0,pcap180,0
18,21985486.0,sensor-Downstream,3299206210.0,pcap180,0
19,22985274.5,sensor-Downstream,3954760799.0,pcap180,0
20,23984195.0,sensor-Downstream,3644079201.0,pcap180,0
21,24350278.25,sensor-Downstream,5044329634.0,pcap180,0
0,0.0,sensor-RaplKey (PackageID 0),0.0,pcap210,0
1,999687.0,sensor-RaplKey (PackageID 0),17.141068999999334,pcap210,0
2,2000507.0,sensor-RaplKey (PackageID 0),16.53944799999954,pcap210,0
3,3000847.5,sensor-RaplKey (PackageID 0),17.604142000000138,pcap210,0
4,4002319.75,sensor-RaplKey (PackageID 0),16.23427199999969,pcap210,0
5,5000567.5,sensor-RaplKey (PackageID 0),16.58638299999984,pcap210,0
6,6000934.0,sensor-RaplKey (PackageID 0),16.534198999999717,pcap210,0
7,7000282.5,sensor-RaplKey (PackageID 0),16.796588000001066,pcap210,0
8,8000795.5,sensor-RaplKey (PackageID 0),16.206378999999288,pcap210,0
9,9000275.25,sensor-RaplKey (PackageID 0),16.05312100000083,pcap210,0
10,10000976.75,sensor-RaplKey (PackageID 0),16.69514700000036,pcap210,0
11,11001268.0,sensor-RaplKey (PackageID 0),16.708270999999513,pcap210,0
12,12000184.75,sensor-RaplKey (PackageID 0),15.972980999998981,pcap210,0
13,13000005.75,sensor-RaplKey (PackageID 0),16.18623800000023,pcap210,0
14,14003211.75,sensor-RaplKey (PackageID 0),16.572283999999854,pcap210,0
15,15000896.5,sensor-RaplKey (PackageID 0),16.082784000000174,pcap210,0
16,16000221.5,sensor-RaplKey (PackageID 0),16.171100999999908,pcap210,0
17,17000988.0,sensor-RaplKey (PackageID 0),17.184586999999738,pcap210,0
18,18000630.75,sensor-RaplKey (PackageID 0),17.291277000000264,pcap210,0
19,19000881.25,sensor-RaplKey (PackageID 0),17.42744500000117,pcap210,0
20,20000884.25,sensor-RaplKey (PackageID 0),16.250019999999495,pcap210,0
21,21000405.25,sensor-RaplKey (PackageID 0),15.712179000000106,pcap210,0
0,4016201.0,sensor-Downstream,3214185500.0,pcap210,0
1,5013006.25,sensor-Downstream,3357387745.0,pcap210,0
2,6016134.0,sensor-Downstream,3578350748.0,pcap210,0
3,7007821.5,sensor-Downstream,3567654353.0,pcap210,0
4,8016550.0,sensor-Downstream,3947760687.0,pcap210,0
5,9005299.25,sensor-Downstream,4262169604.0,pcap210,0
6,10009961.5,sensor-Downstream,4119614949.0,pcap210,0
7,11011589.75,sensor-Downstream,4157514078.0,pcap210,0
8,12005500.0,sensor-Downstream,4249531136.0,pcap210,0
9,13016049.5,sensor-Downstream,3579372000.0,pcap210,0
10,14014718.0,sensor-Downstream,4187701184.0,pcap210,0
11,15005254.5,sensor-Downstream,4211753702.0,pcap210,0
12,16004723.0,sensor-Downstream,4480930506.0,pcap210,0
13,17012277.25,sensor-Downstream,4500502214.0,pcap210,0
14,18006493.25,sensor-Downstream,4418710290.0,pcap210,0
15,19013308.0,sensor-Downstream,3982460109.0,pcap210,0
16,20007071.25,sensor-Downstream,3980813389.0,pcap210,0
17,21007826.0,sensor-Downstream,4279905031.0,pcap210,0
18,21979486.25,sensor-Downstream,4446196470.0,pcap210,0
0,0.0,sensor-RaplKey (PackageID 0),0.0,controlOn,0
1,1000311.25,sensor-RaplKey (PackageID 0),12.828519000000597,controlOn,0
2,2000948.5,sensor-RaplKey (PackageID 0),17.970229999998992,controlOn,0
3,2999912.5,sensor-RaplKey (PackageID 0),17.537553000000116,controlOn,0
4,3999979.25,sensor-RaplKey (PackageID 0),17.343950000000405,controlOn,0
5,4999655.25,sensor-RaplKey (PackageID 0),17.28791900000033,controlOn,0
6,5999562.75,sensor-RaplKey (PackageID 0),17.30354499999885,controlOn,0
7,7000659.25,sensor-RaplKey (PackageID 0),17.180620000001,controlOn,0
8,7999855.0,sensor-RaplKey (PackageID 0),17.126603999999134,controlOn,0
9,8999808.25,sensor-RaplKey (PackageID 0),17.282610000000204,controlOn,0
10,10000564.25,sensor-RaplKey (PackageID 0),17.241471999999703,controlOn,0
11,11002077.5,sensor-RaplKey (PackageID 0),17.08021700000063,controlOn,0
12,12000025.75,sensor-RaplKey (PackageID 0),16.957658999999694,controlOn,0
13,13000093.5,sensor-RaplKey (PackageID 0),16.891986000000543,controlOn,0
14,14000240.25,sensor-RaplKey (PackageID 0),16.976701999999932,controlOn,0
15,15000169.0,sensor-RaplKey (PackageID 0),17.229143000000477,controlOn,0
16,15999963.0,sensor-RaplKey (PackageID 0),16.9214039999988,controlOn,0
17,17000326.75,sensor-RaplKey (PackageID 0),16.980913999999757,controlOn,0
0,1669820.5,actionType,initialDecision,controlOn,0
1,2669874.0,actionType,initialDecision,controlOn,0
2,3999979.25,actionType,referenceMeasurementDecision,controlOn,0
3,4999655.25,actionType,innerDecision,controlOn,0
4,5999562.75,actionType,innerDecision,controlOn,0
5,7000659.25,actionType,innerDecision,controlOn,0
6,7999855.0,actionType,innerDecision,controlOn,0
7,8999808.25,actionType,innerDecision,controlOn,0
8,10000564.25,actionType,innerDecision,controlOn,0
9,11002077.5,actionType,innerDecision,controlOn,0
10,12000025.75,actionType,innerDecision,controlOn,0
11,13000093.5,actionType,innerDecision,controlOn,0
12,14000240.25,actionType,innerDecision,controlOn,0
13,15000169.0,actionType,referenceMeasurementDecision,controlOn,0
14,15999963.0,actionType,innerDecision,controlOn,0
15,17000326.75,actionType,innerDecision,controlOn,0
0,1669820.5,RaplKey (PackageID 0)(action),120,controlOn,0
1,2669874.0,RaplKey (PackageID 0)(action),60,controlOn,0
2,3999979.25,RaplKey (PackageID 0)(action),200,controlOn,0
3,4999655.25,RaplKey (PackageID 0)(action),210,controlOn,0
4,5999562.75,RaplKey (PackageID 0)(action),100,controlOn,0
5,7000659.25,RaplKey (PackageID 0)(action),60,controlOn,0
6,7999855.0,RaplKey (PackageID 0)(action),110,controlOn,0
7,8999808.25,RaplKey (PackageID 0)(action),210,controlOn,0
8,10000564.25,RaplKey (PackageID 0)(action),75,controlOn,0
9,11002077.5,RaplKey (PackageID 0)(action),150,controlOn,0
10,12000025.75,RaplKey (PackageID 0)(action),100,controlOn,0
11,13000093.5,RaplKey (PackageID 0)(action),150,controlOn,0
12,14000240.25,RaplKey (PackageID 0)(action),100,controlOn,0
13,15000169.0,RaplKey (PackageID 0)(action),200,controlOn,0
14,15999963.0,RaplKey (PackageID 0)(action),75,controlOn,0
15,17000326.75,RaplKey (PackageID 0)(action),120,controlOn,0
